REGION,PROPERTY_TYPE,YEAR,VALUE
E07000176,Semi-detached,2030,22295.4
E07000176,Semi-detached,2035,23187.6
E07000176,Semi-detached,2040,24011.4
E07000176,Semi-detached,2045,24836.8
E07000176,Semi-detached,2050,25692.8
E07000176,Semi-detached,2055,26587.2
E07000176,Semi-detached,2060,27130.0
E07000176,Terraced,2015,6361.833333333333
E07000176,Terraced,2021,6700.0
E07000176,Terraced,2023,6852.5
E07000176,Terraced,2025,7114.4
E07000176,Terraced,2030,7443.4
E07000176,Terraced,2035,7737.4
E07000176,Terraced,2040,8007.4
E07000176,Terraced,2045,8280.0
E07000176,Terraced,2050,8568.0
E07000176,Terraced,2055,8868.4
E07000176,Terraced,2060,9054.0
E07000177,Detached,2015,15550.0
E07000177,Detached,2021,16819.5
E07000177,Detached,2023,17183.0
E07000177,Detached,2025,17737.2
E07000177,Detached,2030,18437.8
E07000177,Detached,2035,19074.0
E07000177,Detached,2040,19677.0
E07000177,Detached,2045,20276.4
E07000177,Detached,2050,20906.4
E07000177,Detached,2055,21548.0
E07000177,Detached,2060,21940.0
E07000177,Flats,2015,7519.5
E07000177,Flats,2021,8361.5
E07000177,Flats,2023,8542.5
E07000177,Flats,2025,8824.4
E07000177,Flats,2030,9170.8
E07000177,Flats,2035,9496.0
E07000177,Flats,2040,9799.6
E07000177,Flats,2045,10091.2
E07000177,Flats,2050,10407.2
E07000177,Flats,2055,10720.4
E07000177,Flats,2060,10919.0
E07000177,Semi-detached,2015,23564.5
E07000177,Semi-detached,2021,24782.5
E07000177,Semi-detached,2023,25320.5
E07000177,Semi-detached,2025,26132.2
E07000177,Semi-detached,2030,27163.6
E07000177,Semi-detached,2035,28104.0
E07000177,Semi-detached,2040,28988.0
E07000177,Semi-detached,2045,29870.0
E07000177,Semi-detached,2050,30799.0
E07000177,Semi-detached,2055,31742.4
E07000177,Semi-detached,2060,32329.0
E07000177,Terraced,2015,16711.0
E07000177,Terraced,2021,17880.5
E07000177,Terraced,2023,18268.0
E07000177,Terraced,2025,18852.8
E07000177,Terraced,2030,19599.2
E07000177,Terraced,2035,20281.0
E07000177,Terraced,2040,20920.4
E07000177,Terraced,2045,21556.4
E07000177,Terraced,2050,22226.0
E07000177,Terraced,2055,22903.8
E07000177,Terraced,2060,23321.0
E07000178,Detached,2015,4180.666666666667
E07000178,Detached,2021,4190.0
E07000178,Detached,2023,4155.5
E07000178,Detached,2025,4133.2
E07000178,Detached,2030,4142.8
E07000178,Detached,2035,4162.4
E07000178,Detached,2040,4157.8
E07000178,Detached,2045,4157.2
E07000178,Detached,2050,4155.6
E07000178,Detached,2055,4160.0
E07000178,Detached,2060,4159.0
E07000178,Flats,2015,21261.0
E07000178,Flats,2021,21870.5
E07000178,Flats,2023,21692.0
E07000178,Flats,2025,21583.8
E07000178,Flats,2030,21663.2
E07000178,Flats,2035,21742.8
E07000178,Flats,2040,21748.0
E07000178,Flats,2045,21741.0
E07000178,Flats,2050,21729.0
E07000178,Flats,2055,21715.2
E07000178,Flats,2060,21706.0
E07000178,Semi-detached,2015,15605.166666666666
E07000178,Semi-detached,2021,15448.0
E07000178,Semi-detached,2023,15319.0
E07000178,Semi-detached,2025,15241.2
E07000178,Semi-detached,2030,15300.4
E07000178,Semi-detached,2035,15361.8
E07000178,Semi-detached,2040,15364.8
E07000178,Semi-detached,2045,15356.2
E07000178,Semi-detached,2050,15346.0
E07000178,Semi-detached,2055,15340.4
E07000178,Semi-detached,2060,15333.0
E07000178,Terraced,2015,19579.5
E07000178,Terraced,2021,19516.5
E07000178,Terraced,2023,19354.5
E07000178,Terraced,2025,19260.4
E07000178,Terraced,2030,19330.8
E07000178,Terraced,2035,19407.4
E07000178,Terraced,2040,19412.4
E07000178,Terraced,2045,19398.8
E07000178,Terraced,2050,19389.2
E07000178,Terraced,2055,19377.4
E07000178,Terraced,2060,19367.0
E07000179,Detached,2015,16581.5
E07000179,Detached,2021,17424.5
E07000179,Detached,2023,17673.5
E07000179,Detached,2025,18030.2
E07000179,Detached,2030,18470.0
E07000179,Detached,2035,18856.8
E07000179,Detached,2040,19260.6
E07000179,Detached,2045,19683.6
E07000179,Detached,2050,20110.0
E07000179,Detached,2055,20546.8
E07000179,Detached,2060,20814.0
E07000179,Flats,2015,7133.0
E07000179,Flats,2021,7618.0
E07000179,Flats,2023,7736.0
E07000179,Flats,2025,7896.2
E07000179,Flats,2030,8090.0
E07000179,Flats,2035,8258.2
E07000179,Flats,2040,8435.4
E07000179,Flats,2045,8617.8
E07000179,Flats,2050,8807.2
E07000179,Flats,2055,8992.4
E07000179,Flats,2060,9115.0
E07000179,Semi-detached,2015,22890.166666666668
E07000179,Semi-detached,2021,23688.0
E07000179,Semi-detached,2023,24017.0
E07000179,Semi-detached,2025,24511.6
E07000179,Semi-detached,2030,25110.0
E07000179,Semi-detached,2035,25633.0
E07000179,Semi-detached,2040,26184.2
E07000179,Semi-detached,2045,26756.4
E07000179,Semi-detached,2050,27337.8
E07000179,Semi-detached,2055,27935.8
E07000179,Semi-detached,2060,28296.0
E07000179,Terraced,2015,12431.5
E07000179,Terraced,2021,13137.0
E07000179,Terraced,2023,13326.5
E07000179,Terraced,2025,13601.6
E07000179,Terraced,2030,13928.0
E07000179,Terraced,2035,14212.6
E07000179,Terraced,2040,14526.6
E07000179,Terraced,2045,14838.6
E07000179,Terraced,2050,15163.2
E07000179,Terraced,2055,15493.0
E07000179,Terraced,2060,15693.0
E07000180,Detached,2015,16460.666666666668
E07000180,Detached,2021,18020.0
E07000180,Detached,2023,18532.5
E07000180,Detached,2025,19303.8
E07000180,Detached,2030,20280.6
E07000180,Detached,2035,21120.4
E07000180,Detached,2040,21883.6
E07000180,Detached,2045,22641.4
E07000180,Detached,2050,23431.4
E07000180,Detached,2055,24251.6
E07000180,Detached,2060,24749.0
E07000180,Flats,2015,7839.333333333333
E07000180,Flats,2021,8554.0
E07000180,Flats,2023,8793.5
E07000180,Flats,2025,9167.0
E07000180,Flats,2030,9630.0
E07000180,Flats,2035,10023.4
E07000180,Flats,2040,10388.0
E07000180,Flats,2045,10746.2
E07000180,Flats,2050,11120.0
E07000180,Flats,2055,11508.4
E07000180,Flats,2060,11745.0
E07000180,Semi-detached,2015,19463.0
E07000180,Semi-detached,2021,20707.5
E07000180,Semi-detached,2023,21292.5
E07000180,Semi-detached,2025,22181.2
E07000180,Semi-detached,2030,23301.0
E07000180,Semi-detached,2035,24271.8
E07000180,Semi-detached,2040,25146.4
E07000180,Semi-detached,2045,26017.8
E07000180,Semi-detached,2050,26925.0
E07000180,Semi-detached,2055,27870.4
E07000180,Semi-detached,2060,28442.0
E07000180,Terraced,2015,11219.666666666666
E07000180,Terraced,2021,12031.5
E07000180,Terraced,2023,12371.5
E07000180,Terraced,2025,12889.8
E07000180,Terraced,2030,13531.0
E07000180,Terraced,2035,14091.2
E07000180,Terraced,2040,14607.0
E07000180,Terraced,2045,15109.8
E07000180,Terraced,2050,15636.2
E07000180,Terraced,2055,16185.2
E07000180,Terraced,2060,16516.0
E07000181,Detached,2015,12842.666666666666
E07000181,Detached,2021,13542.5
E07000181,Detached,2023,13744.0
E07000181,Detached,2025,14064.4
E07000181,Detached,2030,14486.8
E07000181,Detached,2035,14885.2
E07000181,Detached,2040,15263.2
E07000181,Detached,2045,15646.8
E07000181,Detached,2050,16039.0
E07000181,Detached,2055,16442.6
E07000181,Detached,2060,16685.0
E07000181,Flats,2015,5364.166666666667
E07000181,Flats,2021,5791.5
E07000181,Flats,2023,5883.5
E07000181,Flats,2025,6019.8
E07000181,Flats,2030,6203.0
E07000181,Flats,2035,6375.2
E07000181,Flats,2040,6535.4
E07000181,Flats,2045,6697.8
E07000181,Flats,2050,6861.0
E07000181,Flats,2055,7028.2
E07000181,Flats,2060,7139.0
E07000181,Semi-detached,2015,17385.333333333332
E07000181,Semi-detached,2021,18168.5
E07000181,Semi-detached,2023,18444.5
E07000181,Semi-detached,2025,18874.0
E07000181,Semi-detached,2030,19450.4
E07000181,Semi-detached,2035,19980.2
E07000181,Semi-detached,2040,20490.4
E07000181,Semi-detached,2045,21002.4
E07000181,Semi-detached,2050,21528.6
E07000181,Semi-detached,2055,22069.4
E07000181,Semi-detached,2060,22403.0
E07000181,Terraced,2015,11942.333333333334
E07000181,Terraced,2021,12506.5
E07000181,Terraced,2023,12701.0
E07000181,Terraced,2025,12995.4
E07000181,Terraced,2030,13382.4
E07000181,Terraced,2035,13749.8
E07000181,Terraced,2040,14101.4
E07000181,Terraced,2045,14457.8
E07000181,Terraced,2050,14817.0
E07000181,Terraced,2055,15186.2
E07000181,Terraced,2060,15413.0
E07000192,Detached,2015,10148.333333333334
E07000192,Detached,2021,10646.0
E07000192,Detached,2023,10845.5
E07000192,Detached,2025,11171.0
E07000192,Detached,2030,11593.2
E07000192,Detached,2035,12009.0
E07000192,Detached,2040,12420.2
E07000192,Detached,2045,12827.8
E07000192,Detached,2050,13255.4
E07000192,Detached,2055,13691.4
E07000192,Detached,2060,13963.0
E07000192,Flats,2015,4981.0
E07000192,Flats,2021,5269.5
E07000192,Flats,2023,5373.0
E07000192,Flats,2025,5527.2
E07000192,Flats,2030,5735.2
E07000192,Flats,2035,5938.8
E07000192,Flats,2040,6143.0
E07000192,Flats,2045,6344.8
E07000192,Flats,2050,6555.0
E07000192,Flats,2055,6771.2
E07000192,Flats,2060,6904.0
E07000192,Semi-detached,2015,22408.166666666668
E07000192,Semi-detached,2021,23169.0
E07000192,Semi-detached,2023,23624.0
E07000192,Semi-detached,2025,24323.8
E07000192,Semi-detached,2030,25246.0
E07000192,Semi-detached,2035,26155.4
E07000192,Semi-detached,2040,27043.2
E07000192,Semi-detached,2045,27934.6
E07000192,Semi-detached,2050,28857.0
E07000192,Semi-detached,2055,29813.6
E07000192,Semi-detached,2060,30399.0
E07000192,Terraced,2015,5540.0
E07000192,Terraced,2021,5803.5
E07000192,Terraced,2023,5915.0
E07000192,Terraced,2025,6085.0
E07000192,Terraced,2030,6317.2
E07000192,Terraced,2035,6543.6
E07000192,Terraced,2040,6764.0
E07000192,Terraced,2045,6985.6
E07000192,Terraced,2050,7218.6
E07000192,Terraced,2055,7455.4
E07000192,Terraced,2060,7604.0
E07000193,Detached,2015,12739.0
E07000193,Detached,2021,13606.5
E07000193,Detached,2023,13853.0
E07000193,Detached,2025,14235.4
E07000193,Detached,2030,14758.0
E07000193,Detached,2035,15292.2
E07000193,Detached,2040,15804.8
E07000193,Detached,2045,16305.4
E07000193,Detached,2050,16832.4
E07000193,Detached,2055,17375.8
E07000193,Detached,2060,17708.0
E07000193,Flats,2015,6115.833333333333
E07000193,Flats,2021,6438.0
E07000193,Flats,2023,6556.0
E07000193,Flats,2025,6742.8
E07000193,Flats,2030,6987.4
E07000193,Flats,2035,7244.6
E07000193,Flats,2040,7484.6
E07000193,Flats,2045,7720.0
E07000193,Flats,2050,7973.6
E07000193,Flats,2055,8223.4
E07000193,Flats,2060,8386.0
E07000193,Semi-detached,2015,17753.666666666668
E07000193,Semi-detached,2021,18408.0
E07000193,Semi-detached,2023,18739.0
E07000193,Semi-detached,2025,19254.2
E07000193,Semi-detached,2030,19964.6
E07000193,Semi-detached,2035,20683.4
E07000193,Semi-detached,2040,21373.6
E07000193,Semi-detached,2045,22053.6
E07000193,Semi-detached,2050,22767.6
E07000193,Semi-detached,2055,23500.8
E07000193,Semi-detached,2060,23959.0
E07000193,Terraced,2015,14287.5
E07000193,Terraced,2021,14768.5
E07000193,Terraced,2023,15031.5
E07000193,Terraced,2025,15449.8
E07000193,Terraced,2030,16027.0
E07000193,Terraced,2035,16601.6
E07000193,Terraced,2040,17147.8
E07000193,Terraced,2045,17697.8
E07000193,Terraced,2050,18266.8
E07000193,Terraced,2055,18855.6
E07000193,Terraced,2060,19221.0
E07000194,Detached,2015,13654.333333333334
E07000194,Detached,2021,14219.5
E07000194,Detached,2023,14363.5
E07000194,Detached,2025,14573.8
E07000194,Detached,2030,14854.6
E07000194,Detached,2035,15165.2
E07000194,Detached,2040,15508.2
E07000194,Detached,2045,15863.6
E07000194,Detached,2050,16229.8
E07000194,Detached,2055,16601.6
E07000194,Detached,2060,16827.0
E07000194,Flats,2015,5431.0
E07000194,Flats,2021,5726.5
E07000194,Flats,2023,5788.0
E07000194,Flats,2025,5869.8
E07000194,Flats,2030,5985.4
E07000194,Flats,2035,6111.2
E07000194,Flats,2040,6247.4
E07000194,Flats,2045,6389.4
E07000194,Flats,2050,6535.6
E07000194,Flats,2055,6689.4
E07000194,Flats,2060,6776.0
E07000194,Semi-detached,2015,18143.666666666668
E07000194,Semi-detached,2021,18719.0
E07000194,Semi-detached,2023,18906.0
E07000194,Semi-detached,2025,19194.4
E07000194,Semi-detached,2030,19563.0
E07000194,Semi-detached,2035,19967.0
E07000194,Semi-detached,2040,20424.0
E07000194,Semi-detached,2045,20890.2
E07000194,Semi-detached,2050,21373.2
E07000194,Semi-detached,2055,21860.4
E07000194,Semi-detached,2060,22158.0
E07000194,Terraced,2015,7385.5
E07000194,Terraced,2021,7690.5
E07000194,Terraced,2023,7770.5
E07000194,Terraced,2025,7883.6
E07000194,Terraced,2030,8031.0
E07000194,Terraced,2035,8200.2
E07000194,Terraced,2040,8385.4
E07000194,Terraced,2045,8578.6
E07000194,Terraced,2050,8777.8
E07000194,Terraced,2055,8978.2
E07000194,Terraced,2060,9097.0
E07000195,Detached,2015,9909.333333333334
E07000195,Detached,2021,10178.5
E07000195,Detached,2023,10306.0
E07000195,Detached,2025,10498.2
E07000195,Detached,2030,10769.8
E07000195,Detached,2035,11027.6
E07000195,Detached,2040,11274.8
E07000195,Detached,2045,11523.2
E07000195,Detached,2050,11775.0
E07000195,Detached,2055,12034.6
E07000195,Detached,2060,12189.0
E07000195,Flats,2015,6366.5
E07000195,Flats,2021,6598.0
E07000195,Flats,2023,6682.5
E07000195,Flats,2025,6809.2
E07000195,Flats,2030,6989.6
E07000195,Flats,2035,7156.8
E07000195,Flats,2040,7317.6
E07000195,Flats,2045,7474.0
E07000195,Flats,2050,7643.8
E07000195,Flats,2055,7807.8
E07000195,Flats,2060,7908.0
E07000195,Semi-detached,2015,27296.166666666668
E07000195,Semi-detached,2021,27742.5
E07000195,Semi-detached,2023,28068.5
E07000195,Semi-detached,2025,28591.2
E07000195,Semi-detached,2030,29334.8
E07000195,Semi-detached,2035,30045.6
E07000195,Semi-detached,2040,30725.8
E07000195,Semi-detached,2045,31393.2
E07000195,Semi-detached,2050,32086.4
E07000195,Semi-detached,2055,32787.6
E07000195,Semi-detached,2060,33212.0
E07000195,Terraced,2015,12330.5
E07000195,Terraced,2021,12540.5
E07000195,Terraced,2023,12690.0
E07000195,Terraced,2025,12932.0
E07000195,Terraced,2030,13266.0
E07000195,Terraced,2035,13583.8
E07000195,Terraced,2040,13892.8
E07000195,Terraced,2045,14192.8
E07000195,Terraced,2050,14502.8
E07000195,Terraced,2055,14820.4
E07000195,Terraced,2060,15014.0
E07000196,Detached,2015,14792.333333333334
E07000196,Detached,2021,15096.0
E07000196,Detached,2023,15245.5
E07000196,Detached,2025,15465.0
E07000196,Detached,2030,15761.0
E07000196,Detached,2035,16101.2
E07000196,Detached,2040,16488.8
E07000196,Detached,2045,16879.2
E07000196,Detached,2050,17286.2
E07000196,Detached,2055,17703.0
E07000196,Detached,2060,17954.0
E07000196,Flats,2015,4295.333333333333
E07000196,Flats,2021,4426.0
E07000196,Flats,2023,4472.0
E07000196,Flats,2025,4543.8
E07000196,Flats,2030,4633.2
E07000196,Flats,2035,4730.4
E07000196,Flats,2040,4843.2
E07000196,Flats,2045,4955.8
E07000196,Flats,2050,5075.0
E07000196,Flats,2055,5197.8
E07000196,Flats,2060,5265.0
E07000196,Semi-detached,2015,21353.833333333332
E07000196,Semi-detached,2021,21716.5
E07000196,Semi-detached,2023,21929.5
E07000196,Semi-detached,2025,22243.0
E07000196,Semi-detached,2030,22672.4
E07000196,Semi-detached,2035,23163.8
E07000196,Semi-detached,2040,23721.8
E07000196,Semi-detached,2045,24287.8
E07000196,Semi-detached,2050,24867.2
E07000196,Semi-detached,2055,25462.4
E07000196,Semi-detached,2060,25829.0
E07000196,Terraced,2015,5407.166666666667
E07000196,Terraced,2021,5526.5
E07000196,Terraced,2023,5587.5
E07000196,Terraced,2025,5674.0
E07000196,Terraced,2030,5787.0
E07000196,Terraced,2035,5905.4
E07000196,Terraced,2040,6044.8
E07000196,Terraced,2045,6187.2
E07000196,Terraced,2050,6331.4
E07000196,Terraced,2055,6486.0
E07000196,Terraced,2060,6580.0
E07000197,Detached,2015,18014.333333333332
E07000197,Detached,2021,19146.0
E07000197,Detached,2023,19503.0
E07000197,Detached,2025,20070.2
E07000197,Detached,2030,20786.4
E07000197,Detached,2035,21456.0
E07000197,Detached,2040,22113.8
E07000197,Detached,2045,22774.8
E07000197,Detached,2050,23468.2
E07000197,Detached,2055,24176.2
E07000197,Detached,2060,24609.0
E07000197,Flats,2015,7039.833333333333
E07000197,Flats,2021,7554.5
E07000197,Flats,2023,7703.0
E07000197,Flats,2025,7931.8
E07000197,Flats,2030,8211.2
E07000197,Flats,2035,8474.2
E07000197,Flats,2040,8734.2
E07000197,Flats,2045,8990.8
E07000197,Flats,2050,9264.2
E07000197,Flats,2055,9543.4
E07000197,Flats,2060,9717.0
E07000197,Semi-detached,2015,22842.0
E07000197,Semi-detached,2021,23661.5
E07000197,Semi-detached,2023,24102.5
E07000197,Semi-detached,2025,24791.6
E07000197,Semi-detached,2030,25684.4
E07000197,Semi-detached,2035,26511.8
E07000197,Semi-detached,2040,27321.6
E07000197,Semi-detached,2045,28150.2
E07000197,Semi-detached,2050,28992.2
E07000197,Semi-detached,2055,29875.6
E07000197,Semi-detached,2060,30409.0
E07000197,Terraced,2015,11152.5
E07000197,Terraced,2021,11705.0
E07000197,Terraced,2023,11929.5
E07000197,Terraced,2025,12276.4
E07000197,Terraced,2030,12715.0
E07000197,Terraced,2035,13119.2
E07000197,Terraced,2040,13515.4
E07000197,Terraced,2045,13921.8
E07000197,Terraced,2050,14346.6
E07000197,Terraced,2055,14780.0
E07000197,Terraced,2060,15050.0
E07000198,Detached,2015,12346.5
E07000198,Detached,2021,12545.5
E07000198,Detached,2023,12651.5
E07000198,Detached,2025,12799.6
E07000198,Detached,2030,12961.6
E07000198,Detached,2035,13127.4
E07000198,Detached,2040,13314.0
E07000198,Detached,2045,13511.8
E07000198,Detached,2050,13709.0
E07000198,Detached,2055,13917.6
E07000198,Detached,2060,14046.0
E07000198,Flats,2015,2338.5
E07000198,Flats,2021,2417.5
E07000198,Flats,2023,2436.0
E07000198,Flats,2025,2471.6
E07000198,Flats,2030,2502.4
E07000198,Flats,2035,2541.0
E07000198,Flats,2040,2576.6
E07000198,Flats,2045,2615.0
E07000198,Flats,2050,2646.2
E07000198,Flats,2055,2686.8
E07000198,Flats,2060,2710.0
E07000198,Semi-detached,2015,21421.666666666668
E07000198,Semi-detached,2021,21721.5
E07000198,Semi-detached,2023,21910.0
E07000198,Semi-detached,2025,22151.4
E07000198,Semi-detached,2030,22446.0
E07000198,Semi-detached,2035,22727.4
E07000198,Semi-detached,2040,23055.4
E07000198,Semi-detached,2045,23403.4
E07000198,Semi-detached,2050,23751.2
E07000198,Semi-detached,2055,24104.6
E07000198,Semi-detached,2060,24322.0
E07000198,Terraced,2015,7677.5
E07000198,Terraced,2021,7798.5
E07000198,Terraced,2023,7867.0
E07000198,Terraced,2025,7962.6
E07000198,Terraced,2030,8066.8
E07000198,Terraced,2035,8164.0
E07000198,Terraced,2040,8281.4
E07000198,Terraced,2045,8406.0
E07000198,Terraced,2050,8528.2
E07000198,Terraced,2055,8658.6
E07000198,Terraced,2060,8732.0
E07000199,Detached,2015,7307.666666666667
E07000199,Detached,2021,7663.5
E07000199,Detached,2023,7705.0
E07000199,Detached,2025,7766.4
E07000199,Detached,2030,7830.6
E07000199,Detached,2035,7894.8
E07000199,Detached,2040,7977.2
E07000199,Detached,2045,8062.0
E07000199,Detached,2050,8147.4
E07000199,Detached,2055,8232.4
E07000199,Detached,2060,8276.0
E07000199,Flats,2015,4420.166666666667
E07000199,Flats,2021,4478.5
E07000199,Flats,2023,4504.0
E07000199,Flats,2025,4540.6
E07000199,Flats,2030,4578.0
E07000199,Flats,2035,4615.0
E07000199,Flats,2040,4665.0
E07000199,Flats,2045,4712.8
E07000199,Flats,2050,4758.4
E07000199,Flats,2055,4813.0
E07000199,Flats,2060,4841.0
E07000199,Semi-detached,2015,12270.0
E07000199,Semi-detached,2021,12565.0
E07000199,Semi-detached,2023,12627.0
E07000199,Semi-detached,2025,12730.0
E07000199,Semi-detached,2030,12846.6
E07000199,Semi-detached,2035,12949.4
E07000199,Semi-detached,2040,13080.6
E07000199,Semi-detached,2045,13217.6
E07000199,Semi-detached,2050,13355.6
E07000199,Semi-detached,2055,13497.4
E07000199,Semi-detached,2060,13583.0
E07000199,Terraced,2015,8353.833333333334
E07000199,Terraced,2021,8507.0
E07000199,Terraced,2023,8550.5
E07000199,Terraced,2025,8618.4
E07000199,Terraced,2030,8695.4
E07000199,Terraced,2035,8765.4
E07000199,Terraced,2040,8856.4
E07000199,Terraced,2045,8950.0
E07000199,Terraced,2050,9043.2
E07000199,Terraced,2055,9138.6
E07000199,Terraced,2060,9196.0
E07000200,Detached,2015,12159.333333333334
E07000200,Detached,2021,12620.0
E07000200,Detached,2023,12856.5
E07000200,Detached,2025,13215.6
E07000200,Detached,2030,13663.2
E07000200,Detached,2035,14070.8
E07000200,Detached,2040,14468.4
E07000200,Detached,2045,14861.6
E07000200,Detached,2050,15266.2
E07000200,Detached,2055,15686.6
E07000200,Detached,2060,15946.0
E07000200,Flats,2015,2971.8333333333335
E07000200,Flats,2021,3221.0
E07000200,Flats,2023,3285.5
E07000200,Flats,2025,3380.4
E07000200,Flats,2030,3498.8
E07000200,Flats,2035,3597.8
