RUN,TECHNOLOGY,VALUE
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,GAGRTD,6.102472712421546e-10
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,H2GRTT,0.0006895724339945655
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,H2UGTD,9.724114983029788e-08
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,LFTRTT,0.0
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,NGGRTT,0.001328864979850937
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,DHMTTD,0.12986131514355162
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,ELGRTD,2.7433114242906943e-05
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,ELGRTT,0.126405612478019
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,GAGRTD,0.01115427134908727
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,H2GRTT,0.08649245653215366
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,H2UGTD,0.003517433178744984
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,LFTRTT,0.0
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,NGGRTT,0.0008081176572009291
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,DHMTTD,0.0
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,ELGRTD,1.2678284051474058e-05
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,ELGRTT,0.10746716380446403
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,GAGRTD,0.0019583034272907095
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,H2GRTT,0.09611050089592305
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,H2UGTD,0.003166291064875591
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,LFTRTT,0.0
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,NGGRTT,0.00013592506778808863
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,DHMTTD,0.0
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,ELGRTD,0.0006478799776875301
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,ELGRTT,0.1494075811324304
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,GAGRTD,1.0960719155108359e-06
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,H2GRTT,0.0014663900934543338
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,H2UGTD,7.831377747168404e-07
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,LFTRTT,0.0
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,NGGRTT,2.771903822268275e-07
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,DHMTTD,0.0
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,ELGRTD,0.0001370366834456528
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,ELGRTT,0.13270929054460395
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,GAGRTD,0.008767975508545916
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,H2GRTT,0.09363006525298212
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,H2UGTD,0.0033930326021578182
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,LFTRTT,0.0
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,NGGRTT,4.8377845442390014e-08
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,DHMTTD,0.7752591899111448
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,ELGRTD,0.1393942601025792
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,ELGRTT,0.23252889472426747
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,GAGRTD,1.8219606308157873e-10
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,H2GRTT,0.0007007357437199905
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,H2UGTD,5.7922885095834745e-08
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,LFTRTT,0.0
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,NGGRTT,0.007259549142160449
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,DHMTTD,0.6277198583296434
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,ELGRTD,0.034653977406003546
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,ELGRTT,0.18876921962326693
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,GAGRTD,1.0952075274819958e-09
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,H2GRTT,0.11355118835042176
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,H2UGTD,0.007864937174191476
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,LFTRTT,0.0
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,NGGRTT,0.004401827772314073
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,DHMTTD,0.8316559633230463
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,ELGRTD,0.1946339145909689
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,ELGRTT,0.2759785930772131
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,GAGRTD,7.569874918837192e-11
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,H2GRTT,0.0023115068045478507
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,H2UGTD,0.00038090398259703356
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,LFTRTT,0.0
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,NGGRTT,0.007977922706646167
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,DHMTTD,0.6236076404364773
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,ELGRTD,0.10301090387042965
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,ELGRTT,0.2412427266680154
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,GAGRTD,5.1879644053658496e-11
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,H2GRTT,0.11405689440743781
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,H2UGTD,0.007689488465116069
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,LFTRTT,0.0
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,NGGRTT,0.0029546073463872584
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,DHMTTD,0.0
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,ELGRTD,0.24025490189132462
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,ELGRTT,0.3255756051704425
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,GAGRTD,5.3016255050986574e-08
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,H2GRTT,0.003539706943264864
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,H2UGTD,7.356584325462809e-06
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,LFTRTT,0.0
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,NGGRTT,6.461072381860334e-06
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,DHMTTD,0.0
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,ELGRTD,0.11860479625812886
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,ELGRTT,0.27700959026718563
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,GAGRTD,1.805878627231776e-07
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,H2GRTT,0.10775529996359753
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,H2UGTD,0.00646846181784802
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,LFTRTT,0.0
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,NGGRTT,3.9399646315944857e-11
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,DHMTTD,0.0
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,ELGRTD,0.3060394549410128
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,ELGRTT,0.3657231989956032
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,GAGRTD,2.753470800830292e-06
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,H2GRTT,0.004505660844028749
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,H2UGTD,0.00042914076768111296
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,LFTRTT,0.0
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,NGGRTT,4.3906842547420514e-05
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,DHMTTD,0.0
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,ELGRTD,0.19133587977959138
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,ELGRTT,0.31642308373357697
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,GAGRTD,3.1062711458679526e-06
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,H2GRTT,0.1129599053612747
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,H2UGTD,0.006511850409528266
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,LFTRTT,0.0
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,NGGRTT,2.5838971816132327e-05
